Name,key_mlbam
Gleyber Torres,650402
Eloy Jiménez,650391
Darwinzon Hernández,650382
Luís Madero,650347
Jermaine Palacios,650339
Luis Arráez,650333
Lewin Díaz,650331
Norge Ruíz,650204
Eddie Mullaney,650062
Mo Mozzali,650061
Maje McDonnell,650059
Hub Kittle,650051
George Kissell,650050
Luis Urías,649966
Aledmys Díaz,649557
Alex Wells,649144
Dalier Hinojosa,648737
Alex Guerrero,648717
Abraham Toro,647351
Michael Soroka,647336
Zach Pop,647315
Josh Naylor,647304
Jhonathan Díaz,646242
Enmanuel De Jesus,646241
Rafael Devers,646240
Miguel González,646057
Dariel Álvarez,645848
Mike Ford,645801
José Herrera,645444
Ricardo Sanchez,645307
Ali Sánchez,645305
Víctor Robles,645302
Ozzie Albies,645277
Sandy Alcántara,645261
Adam Beck,644760
Kyle McCrady,644661
Chadwick Tromp,644433
Anderson Severino,644429
Troy Scribner,644428
Yu Chang,644374
Víctor Arano,644364
Nate Orf,644337
Tyler Webb,643778
Zac Reininger,643617
T. J. Zeuch,643615
Tyler White,643603
Justin Viele,643585
Mike Tauchman,643565
Layne Somsen,643550
Sterling Sharp,643532
Frank Schwindel,643524
Tyler Rogers,643511
Austin Pruitt,643493
Joe Palumbo,643478
Harrison Musgrave,643466
Jeff McNeil,643446
Ryan McBroom,643436
Shed Long,643418
Kyle Lloyd,643414
Mark Leiter,643410
Dusten Knight,643400
Isiah Kiner-Falefa,643396
Tony Kemp,643393
Griffin Jax,643377
Danny Jansen,643376
Kevin Herget,643361
Steve Hathaway,643355
Donnie Hart,643354
Caleb Hamilton,643348
Chad Green,643338
Zach Granite,643335
Brad Goldberg,643329
Zack Godley,643327
Chad Girodo,643325
Nick Gardewine,643320
Paul Fry,643316
Cody Ege,643297
Justin Dunn,643290
Mauricio Dubón,643289
Narciso Crook,643271
Will Craig,643269
Garrett Cooper,643265
Adam Cimber,643256
Steven Brault,643230
Andrew Benintendi,643217
Austin Wynns,642851
Joe Harvey,642840
Jonathan Bermúdez,642834
Luis Alexander Basabe,642772
Javy Guerra,642770
Julian Fernández,642759
Domingo Acevedo,642758
Domingo Leyba,642736
Thairo Estrada,642731
Sergio Alcántara,642727
Kelvin Gutiérrez,642721
Willy Adames,642715
Amed Rosario,642708
Allen Córdoba,642707
Dennis Santana,642701
Raynel Espinal,642659
Cristofer Ogando,642657
Emmanuel Ramirez,642629
Dario Agrazal,642607
Félix Bautista,642585
Franklyn Kilome,642584
José Rodríguez,642578
Merandy González,642571
Francis Martes,642564
Ariel Jurado,642558
Freddy Peralta,642547
Jonathan Hernández,642546
Jaime Barría,642545
Jonathan Loáisiga,642528
Gerson Garabito,642520
Luis Barrera,642456
Luis Liberato,642451
Magneuris Sierra,642423
Gregory Soto,642397
José Siri,642350
Francisco Mejía,642336
Rob Zastryzny,642239
Eric Yardley,642233
Ryan Yarbrough,642232
Jimmy Yacabonis,642231
Daniel Wright,642229
Matt Wotherspoon,642226
Kean Wong,642221
Allan Winans,642216
Weston Wilson,642215
Justin Williams,642211
Devin Williams,642207
Taylor Widener,642203
Eli White,642201
Jamie Westbrook,642197
Tyler Wade,642180
Josh VanMeter,642165
Pat Valaika,642162
Stuart Turner,642156
Lou Trivino,642152
Cody Thomas,642137
Matt Thaiss,642136
Rowdy Tellez,642133
Blake Taylor,642130
Cole Sulser,642121
Gabe Speier,642100
Glenn Sparkman,642098
Tyler Smith,642094
Riley Smith,642092
Dominic Smith,642086
Aaron Slegers,642083
Chance Sisco,642082
James Sherfy,642073
Jordan Sheffield,642068
Mike Shawaryn,642067
Cody Sedlock,642060
Tayler Saucedo,642048
Josh Rogers,642028
Chuckie Robinson,642020
Daniel Robert,642016
Jacob Rhame,642008
Cody Reed,642003
Corey Ray,641999
Roel Ramírez,641995
CD Pelham,641962
Jordan Patterson,641958
Joshua Palacios,641943
Emilio Pagán,641941
Tyler O'Neill,641933
Joseph Odom,641929
Bailey Ober,641927
Jacob Nottingham,641924
Sheldon Neuse,641914
Patrick Murphy,641907
Ian Miller,641878
Keynan Middleton,641871
Ryan McMahon,641857
Billy McKinney,641856
David McKay,641853
Kyle McGowin,641851
Kevin McGowan,641850
Kevin McCarthy,641838
Tim Mayza,641835
Jason Martin,641829
Trey Mancini,641820
Tyler Mahle,641816
Tim Locastro,641796
Zack Littell,641793
Kyle Lewis,641786
Charles Leblanc,641779
Eric Lauer,641778
Chad Kuhl,641771
Tyler Kinley,641755
Brad Keller,641745
Anthony Kay,641743
Gosuke Katoh,641741
Rob Kaminsky,641739
Joe Jiménez,641729
Daulton Jefferies,641726
Dakota Hudson,641712
Brent Honeywell,641703
Michael Hermosillo,641684
Ryan Hendrix,641682
Jonah Heim,641680
Thomas Hatch,641672
Garrett Hampson,641658
Ian Hamilton,641656
Luis Guillorme,641645
Conner Greene,641632
Trevor Gott,641627
Mitch Garver,641598
J. P. France,641585
Jake Fraley,641584
Dustin Fowler,641583
Matt Foster,641582
Bernardo Flores,641576
Heath Fillmyer,641571
Johneshwy Fargas,641561
J. C. Escarra,641555
Adam Engel,641553
Jon Duplantier,641541
Dane Dunning,641540
Hunter Dozier,641531
Brandon Dixon,641525
Travis Demeritte,641513
Ben DeLuzio,641512
Jason Delay,641511
Jonathan Davis,641505
Tyler Danish,641501
Kyle Crockett,641490
J. P. Crawford,641487
Néstor Cortés,641482
Ryan Cordell,641477
Zack Collins,641470
Daniel Castano,641447
Shane Carle,641438
Willie Calhoun,641432
Alan Busenitz,641427
Zack Burdi,641420
Connor Brogdon,641401
Jake Brentz,641394
Ben Bowden,641386
Akeem Bostick,641384
Phil Bickford,641360
Cody Bellinger,641355
Jake Bauers,641343
Tyler Bashlor,641341
Bryan Baker,641329
Carlos Asuaje,641319
Tim Anderson,641313
Shaun Anderson,641312
Tyler Alexander,641302
Pablo López,641154
Wes Parsons,641149
Jhonny Pereda,640902
José Azocar,640492
Adbert Alzolay,640470
Kohl Stewart,640464
Braden Shipley,640463
A. J. Puk,640462
Chad Pinder,640461
Dustin Peterson,640460
Brian Navarreto,640459
Óscar Mercado,640458
Austin Meadows,640457
Sean Manaea,640455
Matt Krook,640454
Hunter Harvey,640451
Clint Frazier,640449
Kyle Finnegan,640448
Phil Ervin,640447
Wil Crowe,640444
Max Utsler,640298
Bill Seiple,640277
Brennan Miller,639723
Herb Morell,639680
Gerson Bautista,639373
Chris Thoms,639285
Tim Clodjeaux,636643
Chris Rowley,635903
Pat Madden,632813
James Bourque,630263
Yasmany Tomás,630111
Jake Cronenworth,630105
Yonny Chirinos,630023
Johan Quezada,629498
Chih-Wei Hu,629496
Julio Urías,628711
Yunior Marte,628708
Raisel Iglesias,628452
Andy Ibáñez,628451
Yadiel Hernández,628450
Jung Ho Kang,628356
Darién Núñez,628345
Guillermo Heredia,628338
José Fernández,628336
Odrisamer Despaigne,628333
Rusney Castillo,628329
Erisbel Arruebarrena,628326
Kazuhisa Makita,628318
Kenta Maeda,628317
Luiz Gohara,627894
Jen-Ho Tseng,627500
Chris Smith,627262
Lewis Thorpe,626929
Reynaldo López,625643
Erick Mejia,625510
Henry Urrutia,625329
Roger Lajoie,624930
Victor González,624647
Edmundo Sosa,624641
Carlos Tocci,624636
James Hoyt,624586
Jorge Soler,624585
Yasiel Puig,624577
Keegan Thompson,624522
Dom Nuñez,624513
Reese McGuire,624512
Ryder Jones,624507
Nick Gordon,624503
Jose Trevino,624431
Adam Frazier,624428
Stephen Gonsalves,624427
Michael Conforto,624424
Nick Ciuffo,624419
Ryan Castellani,624418
Cavan Biggio,624415
Christian Arroyo,624414
Pete Alonso,624413
Tzu-Wei Lin,624407
Ranger Suárez,624133
Anthony Santander,623993
David Popkins,623980
Clint Vondrak,623949
Malachi Moore,623946
Alex MacKay,623945
Erich Bacchus,623938
Ryan Fuller,623936
Justin Jirschele,623930
Wei-Chung Wang,623913
Harold Ramírez,623912
David Bote,623520
Drew Jackson,623515
Trent Giambrone,623508
Josh Lester,623507
Ashton Goudeau,623485
Jimmy Herget,623474
Jake Newberry,623470
Evan Phillips,623465
Drew Anderson,623454
Jackson Stephens,623451
Ryan Garton,623439
Justin Topa,623437
Mike Hauschild,623434
Nick Anderson,623433
Ryan Dull,623430
Shae Simmons,623406
Tim Peterson,623402
Brian Ellington,623395
Thomas Pannone,623381
Brad Wieck,623364
Daniel Zamora,623354
Josh Hader,623352
Braden Bishop,623323
Abiatal Avelino,623214
Huascar Brazobán,623211
Andrew Velazquez,623205
Scott Oberg,623184
Patrick Kivlehan,623182
Seth Mejias-Brean,623180
Tyler Heineman,623168
Chris Flexen,623167
Mike Miller,623166
Paul Sewald,623149
Trevor Brown,623143
Fernando Romero,622864
Pedro Payano,622797
Yohander Méndez,622795
Jesús Tinoco,622786
Sandy Báez,622783
Ángel Perdomo,622780
Jimmy Cordero,622772
Miguel Díaz,622766
Jorge Mateo,622761
Engelb Vielma,622713
Ronald Herrera,622703
Elieser Hernández,622694
Víctor Reyes,622682
Ivan Castillo,622668
Johan Camargo,622666
Luis Severino,622663
Antonio Senzatela,622608
Pablo Reyes,622569
Seranthony Domínguez,622554
Manuel Margot,622534
Victor Alcántara,622505
Nabil Crismatt,622503
Miguel Gómez,622497
Keury Mella,622492
Luis Castillo,622491
Robinson Leyer,622490
Jefry Rodríguez,622446
Rafael Bautista,622441
Gabriel Moya,622382
Randy Rosenberg,622329
Alex Mejia,622270
Donovan Walton,622268
Trey Wingenter,622259
Patrick Weigel,622256
Dillon Tate,622253
Josh Staumont,622251
Josh Sborz,622250
Dylan Cozens,622226
Chris O'Grady,622217
Ian Parmley,622210
Bruce Maxwell,622194
Yairo Muñoz,622168
Eduardo Paredes,622161
Matt Duffy,622110
Gerardo Reyes,622103
Taylor Jones,622100
Drew Smith,622098
Jake Thompson,622097
Kyle Zimmer,622092
Tejay Antone,622088
Yency Almonte,622075
Alex Wood,622072
Alex Young,622065
Chris Shaw,622046
Ian Thomas,621962
Emil Jimenez,621660
Anthony Castro,621593
Eduardo Jiménez,621592
Austin Dean,621573
Matt Olson,621566
Joey Wendle,621563
Max Moroff,621559
Patrick Wisdom,621550
Zach Remillard,621545
Anthony Bemboom,621532
Joe Hudson,621529
Christin Stewart,621514
Tomás Nido,621512
Wyatt Mathisen,621500
Taylor Ward,621493
Jason Kanzler,621483
Boog Powell,621471
DJ Stewart,621466
Edwin Ríos,621458
Steven Duggar,621453
Skye Bolt,621450
Lewis Brinson,621446
Byron Buxton,621439
Tyrone Taylor,621438
Brett Phillips,621433
Matt Marksberry,621408
Brady Feigl,621399
Tyler Olson,621397
Ty Blach,621389
Daniel Stumpf,621385
Tanner Banks,621383
Matt Strahm,621381
Taylor Hearn,621368
Ryan Borucki,621366
Colin Poche,621363
Caleb Frare,621350
Sam Clay,621348
A. J. Minter,621345
David Dahl,621311
Nick Wittgren,621295
Ben Heller,621294
Dakota Bacus,621290
Jaime Schultz,621289
Tyler Wagner,621281
Corey Oswalt,621261
Brody Koerner,621259
Duane Underwood,621249
Ralph Garza,621248
José Berríos,621244
Edwin Díaz,621242
José Alvarado,621237
Alec Mills,621219
Jon Moscot,621209
Matthew Bowman,621199
Ty Buttrey,621142
Walker Lockett,621141
Brooks Kriske,621139
Kyle Cody,621129
Lance McCullers,621121
Ryan Burr,621114
Paul Blackburn,621112
Walker Buehler,621111
Zach Eflin,621107
Eric Hanhold,621098
Jacob Waguespack,621097
Jamie Callahan,621094
James Marvel,621086
Jacob Lemoine,621082
Collin Wiles,621079
Brady Lail,621078
James Kaprielian,621076
Michael Rucker,621074
Andrew Moore,621058
Justin Garza,621057
Hunter Wood,621056
Tyler Ferguson,621053
Alex Reyes,621052
Steven Wilson,621051
Jesmuel Valentín,621044
Carlos Correa,621043
Chris Taylor,621035
Kevin Newman,621028
Dansby Swanson,621020
José Cuas,621016
Max Schrock,621011
Alex De Goti,621008
Richie Martin,621006
Tim Lopes,621005
Daniel Robertson,621002
Ricardo Pinto,620982
José Castillo,620454
Deivy Grullón,620453
Richard Ureña,620446
José Mujica,620445
Luis Torrens,620443
Franklin Barreto,620439
Miguel Aguilar,620396
Bill Syeple,618782
Jeff Horrigan,618781
Hirokazu Sawamura,617228
Gerardo Concepción,615868
Jacob Robson,615699
Cal Quantrill,615698
José Ruiz,614179
Franmil Reyes,614177
Franchy Cordero,614173
Jonathan Webb,613603
Patrick Lagreid,613598
Jason Vosler,613564
Austin Adams,613534
Kyle Bird,613317
Wei-Yin Chen,612672
Miguel Castro,612434
Raudel Lazo,612272
Adonis García,611177
Silvino Bracho,611093
Mike Gellinger,610971
Kevin Barnes,610911
Miguel Andújar,609280
Adalberto Mondesí,609275
Elier Hernandez,609274
Joey Meneses,608841
Austin Voth,608723
Brent Suter,608718
Chris Stratton,608717
Drew Steckenrider,608716
Eric Stamets,608715
Matt Reynolds,608703
Rob Refsnyder,608701
Kevin Plawecki,608700
Jack Mayfield,608686
Dominic Leone,608678
Micah Johnson,608672
Travis Jankowski,608671
Kendall Graveman,608665
Johnny Field,608654
Luke Farrell,608652
Dietrich Enns,608650
Tyler Duffey,608648
Tim Cooney,608641
J. T. Chargois,608638
Luis Santos,608601
Ronald Guzmán,608597
Tom Murphy,608596
Nomar Mazara,608577
Germán Márquez,608566
Dawel Lugo,608475
José Godoy,608422
Jesse Winker,608385
Nick Williams,608384
Michael Wacha,608379
Tomoyuki Sugano,608372
Lucas Sims,608371
Corey Seager,608369
Addison Russell,608365
Chris Okey,608360
Corey Knebel,608349
Carson Kelly,608348
Cole Irvin,608344
Zach Green,608339
Lucas Giolito,608337
Joey Gallo,608336
Kyle Funkhouser,608335
Carson Fulmer,608334
Max Fried,608331
Chase De Jong,608328
Gavin Cecchini,608325
Alex Bregman,608324
Jonathan Aro,608167
Nate Tomlinson,608158
Junior Valentine,608093
José Ramírez,608070
T. J. Rivera,608061
Carlos Estévez,608032
Drew Rucinski,607968
Jairo Labourt,607951
Jason Johnson,607890
Lew Williams,607886
Paul Clemons,607884
Mac Williamson,607776
Andrew Vasquez,607755
Sam Travis,607752
Jacob Stallings,607732
Michael Roth,607706
Kevin Pillar,607680
John Means,607644
Seth Lugo,607625
A. J. Ladwig,607609
Sam Howard,607572
Ryne Harper,607560
Taylor Guilbeau,607555
Kyle Freeland,607536
Aaron Bummer,607481
Chase Bradford,607473
Christopher Bostick,607471
Alex Blandino,607468
Matt Beaty,607461
Kyle Barraclough,607457
Anthony Banda,607455
John Andreoli,607430
John Cornely,607405
Chris Mazza,607391
Ryan Rua,607387
Tyler Collins,607385
Nick Tropeano,607374
Travis Taijeron,607369
Spencer Patton,607359
Joe Biagini,607352
Kevan Smith,607345
Beau Taylor,607333
Ryan Merritt,607320
Phil Klein,607309
O'Koyea Dickson,607297
Nick Martínez,607259
Rafael Lopez,607257
Jason Krizan,607249
Amir Garrett,607237
John Gant,607231
Robert Gsellman,607229
A. J. Reed,607223
Sal Romano,607219
Joey Krehbiel,607216
Eric Skoglund,607215
Trea Turner,607208
Erick Fedde,607200
Tyler Glasnow,607192
Jake Faria,607188
Jordan Weems,607179
Onelki García,607162
Scott Snodgress,607087
Troy Snitker,607086
Carlos Rodón,607074
Chris Reed,607068
Colin Rea,607067
Jace Peterson,607054
Brandon Nimmo,607043
Adam McCreery,607030
Kyle Hart,606996
Justin Hancock,606995
Jake Hager,606993
Eric Haase,606992
Grayson Greiner,606988
Koda Glover,606983
Chris Devenski,606965
Rookie Davis,606959
Ryan Court,606956
Cody Carroll,606944
Jacob Barnes,606930
Reyes Moronta,606625
Pedro Araújo,606478
Ketel Marte,606466
Jarlín García,606424
Luis Marté,606336
Joel Payamps,606303
José Peraza,606299
Mauricio Cabrera,606291
Roenis Elías,606273
Yermín Mercedes,606213
Teoscar Hernández,606192
Adalberto Mejía,606167
Yefry Ramírez,606162
Rafael Montero,606160
Aristides Aquino,606157
Giovanny Gallegos,606149
Raimel Tapia,606132
Luis Perdomo,606131
Orlando Arcia,606115
Esteban Quiroz,606019
Severino González,605894
Ángel Sánchez,605795
Ryan Wills,605674
Alex Tosi,605673
Jeremie Rehak,605672
Charlie Ramos,605671
Dan Merzel,605670
Harold Castro,605612
Bradley Zimmer,605548
Mike Wright,605541
Brandon Woodruff,605540
Matt Wisler,605538
Jason Wheeler,605528
J. B. Wendelken,605525
Art Warren,605521
Mitch Walding,605520
Spencer Turnbull,605513
Preston Tucker,605512
Kelby Tomlinson,605509
Charlie Tilson,605508
Zach Thompson,605507
Dillon Thomas,605504
Stephen Tarpley,605501
Andrew Suárez,605498
Bubba Starling,605490
Jeffrey Springs,605488
Cory Spangenberg,605486
Blake Snell,605483
Cy Sneed,605482
Mallex Smith,605480
Carson Smith,605476
Matt Skole,605474
Chandler Shepherd,605469
Tayler Scott,605463
Joe Ross,605452
Jordan Romano,605447
Dereck Rodríguez,605446
Yacksel Ríos,605441
Michael Reed,605439
Max Povse,605428
Michael Pérez,605421
Joe Panik,605412
Aaron Nola,605400
Joe Musgrove,605397
Colton Murray,605396
Adam Morgan,605388
Andrew McKirahan,605374
Nick Martini,605361
Evan Marshall,605359
Mike Marjama,605357
Vimael Machín,605353
Jorge López,605347
Jack López,605346
Jacob Lindgren,605338
Brandon Leibrandt,605335
Jack Leathersich,605333
Kyle Kubitza,605323
Guido Knudson,605317
Keone Kela,605309
Erik Johnson,605304
Williams Jerez,605301
Adrian Houser,605288
Clay Holmes,605280
David Hess,605276
Taylor Guerrieri,605260
Brett Graves,605255
Daniel Gossett,605254
Terrance Gore,605253
Aramis Garcia,605244
Michael Fulmer,605242
Jace Fry,605240
Derek Fisher,605233
Brandon Finnegan,605232
Taylor Featherston,605227
Andrew Faulkner,605226
Jake Esch,605222
Carl Edwards,605218
J. D. Davis,605204
Zach Davies,605200
Kevin Cron,605196
Kyle Crick,605195
Jharel Cotton,605194
Jason Coats,605183
Mike Clevinger,605182
Andrew Chafin,605177
Víctor Caratini,605170
Carter Capps,605169
Dylan Bundy,605164
Aaron Brooks,605156
Colten Brewer,605155
John Brebbia,605154
Jed Bradley,605152
Archie Bradley,605151
Ray Black,605143
Mookie Betts,605141
Wes Benjamin,605138
Josh Bell,605137
Chris Bassitt,605135
Austin Barnes,605131
Scott Barlow,605130
Cody Asche,605125
Justin Anderson,605121
Brian Anderson,605119
Nick Ahmed,605113
David Vatz,603873
Guy Curtright,603539
Felix Jorge,602928
José Rondón,602922
Gabriel Guerrero,602115
Ramón Urías,602104
Miguel Almonte,602083
Erick Castillo,602080
Yonathan Daza,602074
Nick Pivetta,601713
Doug Feldmann,601476
Thyago Vieira,600986
Randy Rosario,600968
Ricardo Rodríguez,600965
David Paulino,600944
Andrés Machado,600921
José Leclerc,600917
Miguel Del Pozo,600887
Jeimer Candelario,600869
Humberto Arteaga,600858
José Torres,600526
Renato Núñez,600524
Pedro Severino,600474
Raudy Read,600466
Tommy La Stella,600303
Taylor Motter,600301
Edgar Smith,600052
Robert Foster,600032
Leonel Campos,599998
Yoshinori Tateyama,599899
Andrew Werner,599819
Warwick Saupold,599683
Mark Weidemaier,599632
Dilson Herrera,599096
Dave Perkins,598867
Nestor Ceja,598411
Noé Ramirez,598287
Nick Ramirez,598286
Peter O'Brien,598284
Brian Johnson,598271
Jackie Bradley,598265
Matt Barnes,598264
DJ Johnson,597113
Pete Woodworth,597076
Ji Man Choi,596847
Robel García,596825
Roberto Gómez,596816
Ryan Additon,596809
John Libka,596805
Maikel Franco,596748
Jansen Visconti,596740
Dovydas Neverauskas,596720
Roman Quinn,596451
Nefi Ogando,596331
Austin Gomber,596295
Casey Lawrence,596271
Max Kepler,596146
Cheslor Cuthbert,596144
Luis Sardiñas,596143
Gary Sánchez,596142
Luke Weaver,596133
Dan Vogelbach,596129
Blake Swihart,596119
Garrett Stubbs,596117
Trevor Story,596115
Robert Stephenson,596112
Dwight Smith,596105
Austin Slater,596103
Justin Shafer,596101
Jake Reed,596082
Bobby Poyner,596074
Dillon Peters,596071
Henry Owens,596064
Rougned Odor,596059
Daniel Norris,596057
John Nogowski,596056
Shawn Morimando,596049
Daniel Mengden,596043
Reggie McClain,596035
Dillon Maples,596027
Francisco Lindor,596019
Kevin Kramer,596012
Jakob Junis,596001
Scott Heineman,595981
Austin Hedges,595978
Tyler Goeddel,595963
Cam Gallagher,595956
Phillip Evans,595943
Chris Ellis,595939
John Curtiss,595928
A. J. Cole,595918
Jake Cave,595909
Nick Burdi,595897
Greg Bird,595885
Tyler Beede,595881
Javier Báez,595879
R. J. Alaniz,595798
Jurickson Profar,595777
Jorge Alfaro,595751
Dan Winkler,595465
Chad Wallach,595453
Matt Tracy,595441
Brock Stassi,595426
Ryan Sherriff,595411
Jason Rogers,595386
JT Riddle,595375
Jack Reinheimer,595373
Chris Rearick,595371
Steven Okert,595345
Seth Maness,595307
Andrew Knapp,595284
Kevin Kiermaier,595281
Mickey Jannis,595263
Jacob Hannemann,595238
Cody Hall,595235
Justin Haley,595234
Mike Gerber,595222
Jerad Eickhoff,595191
Seth Conner,595164
Jaycob Brugman,595144
Chase Whitley,595032
Zach Walters,595025
Colin Walsh,595023
Blake Treinen,595014
Ryan Strausborger,595005
Kevin Shackelford,594992
Scott Schebler,594988
Casey Sadler,594987
Kyle Ryan,594986
Ben Rowen,594985
Kenny Roberts,594977
Daniel Ponce de Leon,594965
Daniel Palka,594953
Ryan O'Rourke,594951
Zach Neal,594943
Daniel Muno,594940
Ben Lively,594902
Myles Jaye,594867
Keith Hessler,594857
Matt Grace,594840
Philip Gosselin,594838
Marco Gonzales,594835
Evan Gattis,594828
Greg Garcia,594824
Jeff Ferrell,594815
Adam Eaton,594809
Adam Duvall,594807
Jacob deGrom,594798
Grant Dayton,594795
Brandon Cunniff,594792
Kole Calhoun,594777
Jake Buchanan,594772
Brett Bochy,594762
Aaron Blair,594760
Alec Asher,594742
Cody Anderson,594736
Wilmer Difo,594694
Sam Moll,594580
